35,M,0,1247,92649
35,F,20,1248,94598
35,M,2,1249,94587
50,M,0,1250,10573
25,M,7,1251,48188
56,M,13,1252,94134
35,F,20,1253,76205
18,F,1,1254,02144
25,M,17,1255,94110
25,M,20,1256,10002
18,F,14,1257,84101
45,M,7,1258,20879
35,M,7,1259,2020010
25,M,17,1260,28262
18,M,4,1261,40205
25,M,4,1262,22903
1,M,10,1263,81301
25,M,1,1264,53711
18,F,20,1265,49321
25,M,4,1266,18104
25,M,15,1267,12203
50,M,2,1268,10028
56,F,13,1269,01234
25,M,6,1270,12230
45,F,6,1271,54401
18,M,20,1272,49506
35,M,2,1273,19123
45,M,7,1274,37343
50,M,17,1275,39567
35,M,17,1276,94041
18,F,0,1277,06360
18,M,4,1278,98312
35,M,1,1279,98502
1,M,10,1280,97801
25,M,19,1281,97209
50,M,1,1282,98541
18,F,1,1283,94607
45,M,16,1284,33334
35,M,4,1285,98125
35,M,17,1286,92630
50,F,7,1287,94611
35,F,19,1288,92867
45,M,6,1289,78750
35,M,0,1290,91504
35,F,0,1291,10011
25,M,7,1292,94904
25,M,5,1293,60074
50,F,20,1294,11217
35,F,6,1295,90036
1,M,0,1296,75244
25,M,7,1297,92109
35,M,6,1298,33615
25,M,14,1299,02038
1,M,10,1300,97201
25,F,2,1301,10475
18,M,4,1302,85282
25,M,19,1303,94111
25,M,14,1304,97203
45,M,20,1305,94121
25,M,3,1306,64068
56,M,13,1307,75703
1,M,10,1308,75082
25,M,14,1309,76051
45,M,0,1310,92866
18,M,10,1311,90274
25,M,14,1312,60153
18,M,4,1313,43214
18,F,4,1314,68154
35,M,7,1315,75214
50,M,2,1316,50310
45,M,7,1317,98028
18,M,16,1318,94014
25,F,3,1319,98626
25,M,4,1320,22030
25,F,14,1321,34639
56,M,0,1322,94043
35,F,2,1323,11218
35,M,16,1324,07030
25,M,1,1325,75230
25,F,0,1326,98115
1,M,10,1327,12159
35,M,14,1328,60657
18,M,14,1329,60194
56,M,1,1330,95117
45,M,0,1331,12065
25,M,7,1332,02840
25,M,17,1333,06460
50,M,7,1334,10805
35,M,0,1335,14228
50,F,20,1336,95051
56,M,17,1337,97146
25,M,0,1338,94108
35,M,18,1339,85275
25,M,7,1340,14302
18,M,7,1341,11434
35,M,0,1342,94560
35,M,14,1343,91324
25,F,9,1344,43420
25,F,2,1345,75070
35,M,20,1346,27607
18,F,1,1347,11375
1,F,10,1348,04240
50,M,7,1349,13088
35,F,0,1350,90278
25,F,17,1351,98034
35,M,20,1352,94122
1,M,10,1353,95926
25,F,2,1354,94040
45,F,20,1355,04240
18,F,4,1356,91706
45,M,0,1357,34116
35,M,17,1358,49508
35,M,1,1359,10918
25,M,20,1360,14895
25,F,0,1361,97401
35,M,12,1362,75069
50,M,7,1363,01915
45,F,2,1364,97214
1,F,10,1365,61665
1,M,10,1366,89509
25,M,12,1367,53707
25,F,3,1368,50266
25,M,5,1369,12308
35,M,2,1370,92821
50,F,2,1371,60657
1,M,10,1372,95123
25,F,1,1373,55104
50,M,1,1374,91403
45,F,5,1375,95136
45,F,1,1376,32750
35,M,16,1377,65270
45,F,7,1378,21044
56,F,13,1379,93448
1,M,10,1380,58078
18,M,11,1381,89170
45,F,1,1382,92100
25,F,7,1383,19806
18,M,10,1384,98058
25,F,5,1385,90262
25,F,0,1386,07026
50,F,13,1387,94702
56,M,20,1388,87107
25,M,17,1389,19801
35,M,16,1390,99352
35,M,15,1391,20723
45,M,3,1392,90006
18,M,4,1393,06430
25,F,3,1394,94117
25,M,2,1395,07026
25,F,12,1396,94530
35,M,7,1397,55901
56,F,16,1398,94904
18,M,17,1399,10804
25,M,7,1400,92130
18,F,1,1401,94578
18,M,4,1402,90601
25,F,0,1403,53713
50,M,16,1404,91360
56,M,13,1405,33445
25,M,4,1406,91911
35,F,15,1407,53704
25,M,0,1408,90046
18,M,4,1409,97215
50,M,7,1410,94404
35,M,1,1411,08107
25,M,17,1412,94089
18,M,3,1413,98122
18,M,4,1414,85035
45,M,14,1415,22901
25,M,14,1416,98101
35,M,16,1417,10472
18,M,4,1418,48197
25,F,1,1419,95336
18,M,4,1420,01375
1,F,10,1421,53704
35,M,17,1422,55934
25,M,4,1423,08540
35,M,0,1424,28209
1,M,10,1425,08872
18,M,14,1426,94070
25,M,12,1427,21401
45,F,11,1428,40204
35,F,3,1429,11229
18,M,4,1430,97215
56,M,6,1431,91011
35,M,1,1432,94549
18,F,14,1433,49505
1,F,10,1434,495321
25,M,14,1435,48103
50,F,6,1436,97005
50,M,3,1437,89102
18,M,2,1438,21222
35,M,3,1439,98037
35,M,12,1440,94520
35,M,16,1441,54729
18,M,2,1442,12345
35,M,2,1443,98055
25,F,4,1444,91106
25,M,2,1445,98109
35,M,12,1446,10128
18,M,4,1447,80521
25,F,3,1448,17522
35,M,20,1449,17112
18,M,4,1450,94704
35,M,20,1451,90012
56,F,13,1452,90732
25,M,14,1453,19444
18,M,4,1454,93117
45,F,0,1455,92126
25,M,2,1456,98074
25,M,1,1457,95472
1,M,0,1458,08055
25,F,0,1459,80027
18,F,4,1460,95132
45,F,0,1461,94115
35,M,16,1462,95405
50,M,16,1463,92612-3417
35,M,12,1464,75063
50,M,16,1465,93003
18,M,4,1466,29201
25,M,5,1467,97007
1,M,14,1468,19147
56,M,20,1469,95420
18,M,4,1470,94118
25,M,17,1471,11106
25,M,7,1472,90248
25,M,14,1473,06511
25,M,4,1474,98115
25,F,2,1475,75075
18,F,0,1476,91030
45,F,1,1477,90601
1,M,10,1478,92620
50,F,2,1479,94501
25,M,20,1480,91367
35,M,17,1481,77096
25,M,7,1482,94132
18,M,4,1483,54481
25,M,12,1484,07054
25,F,9,1485,80538
25,M,16,1486,90638
35,M,7,1487,07644
25,M,7,1488,94538
35,F,2,1489,60201
50,M,7,1490,90505
18,M,4,1491,06511
25,M,12,1492,98102
25,F,14,1493,60657
25,M,17,1494,38104
18,M,0,1495,77341
25,M,17,1496,94108
50,M,5,1497,80220
18,M,4,1498,02139
1,M,10,1499,19343
25,M,17,1500,98115
25,M,11,1501,75801
18,M,4,1502,12188
25,M,12,1503,92688
18,M,19,1504,22030
50,M,11,1505,90041
25,M,7,1506,08550
35,M,17,1507,95476
1,F,10,1508,94539
1,M,0,1509,11803
25,F,1,1510,48067
35,M,12,1511,08902
25,M,20,1512,11102
35,F,16,1513,95003
18,M,4,1514,97215
25,M,16,1515,48324
25,F,12,1516,53154
18,M,0,1517,10002
25,M,2,1518,95831
18,M,4,1519,38120
25,M,17,1520,94506
25,F,7,1521,08902
35,M,20,1522,10025
25,M,17,1523,95209
18,M,4,1524,06459
25,F,16,1525,94706
56,M,17,1526,80538
18,M,10,1527,78230
25,M,15,1528,94903
18,M,4,1529,97266
25,M,4,1530,53711
45,M,17,1531,60462
18,M,14,1532,43613
45,M,1,1533,71711
50,M,12,1534,12184
18,F,20,1535,90036
35,F,3,1536,83001
18,M,20,1537,02446
25,M,3,1538,22601
25,M,3,1539,02359
45,M,0,1540,97214
56,M,17,1541,23464-3016
18,M,17,1542,12054
25,M,11,1543,10549
25,M,12,1544,63146
25,M,20,1545,20009
25,M,4,1546,22903
56,M,13,1547,02115
35,M,1,1548,53703
35,M,6,1549,20901
18,M,4,1550,11580
25,M,11,1551,20008
45,M,20,1552,10021
25,F,15,1553,64116
35,F,12,1554,17013
18,F,0,1555,20008
18,M,4,1556,48073
18,F,4,1557,10039
18,M,6,1558,60611
35,M,8,1559,10014
25,F,3,1560,85226
18,F,4,1561,11214
18,M,20,1562,43611
1,F,10,1563,87123
50,M,1,1564,01096
45,M,17,1565,78731
35,M,16,1566,77550
25,M,12,1567,06511
1,F,10,1568,94086
56,F,13,1569,07701
18,M,17,1570,75093
25,M,20,1571,98033
25,F,3,1572,02155
1,M,0,1573,77479
25,M,6,1574,81007
50,F,7,1575,94949
45,F,9,1576,85202
56,M,0,1577,72227-5733
18,M,4,1578,22201
25,M,0,1579,60201
18,F,4,1580,76201
18,F,4,1581,10003
18,M,0,1582,10705
35,M,6,1583,94115
25,M,19,1584,45701
56,M,20,1585,92315
45,M,7,1586,77351
25,F,3,1587,30308
25,M,11,1588,22043
25,M,0,1589,95136
35,M,1,1590,95003
50,M,7,1591,26501
35,M,7,1592,50111
25,M,16,1593,78411
35,F,20,1594,10013
35,M,1,1595,92683-1892
18,F,5,1596,48108
25,M,12,1597,10002
35,M,13,1598,76548
25,M,0,1599,92646
35,M,7,1600,08234
25,M,12,1601,83001
25,F,7,1602,10562
25,F,0,1603,13326
25,M,11,1604,50111
18,F,0,1605,28270
35,F,3,1606,55405
45,M,1,1607,02135
25,M,11,1608,75230
35,F,9,1609,06830
25,M,11,1610,55555
25,M,0,1611,03867
25,M,17,1612,11354
18,M,20,1613,61801
35,M,0,1614,90027
45,F,7,1615,10022
25,M,0,1616,16101
25,M,12,1617,44060
50,M,0,1618,44139
50,M,3,1619,48843
25,M,20,1620,48009
25,M,4,1621,11423
18,M,4,1622,53715
50,M,15,1623,07746
25,M,0,1624,06810
45,M,0,1625,04330
18,M,4,1626,10010
18,M,17,1627,91505
18,M,20,1628,90028
18,M,4,1629,10003
45,M,17,1630,91355
50,F,0,1631,94514
25,M,16,1632,94120
45,F,7,1633,99701
56,F,0,1634,38340
25,M,0,1635,97212
25,F,19,1636,60612
56,M,0,1637,90049
18,F,17,1638,95405
25,M,17,1639,95405
35,M,17,1640,95610
25,M,0,1641,95819
50,M,13,1642,62002
45,M,2,1643,90813
18,M,12,1644,90210
18,F,9,1645,62225
25,M,20,1646,90046
18,M,18,1647,98118
50,M,14,1648,85202
18,M,19,1649,98034
25,M,19,1650,94607
25,M,12,1651,94520
25,M,16,1652,98208
18,M,0,1653,94044
45,F,0,1654,94114
18,M,4,1655,94507
25,M,17,1656,94122
45,F,0,1657,10022
35,F,6,1658,94214
18,F,9,1659,99703
25,F,2,1660,94577
35,M,7,1661,80526
25,M,12,1662,94121
18,M,4,1663,77845
18,F,4,1664,76707
45,M,17,1665,87505
25,M,14,1666,15241
50,M,16,1667,98516
35,M,2,1668,95602
25,F,17,1669,75006
56,F,13,1670,95320
35,M,0,1671,98368
25,M,17,1672,93933
1,M,10,1673,98043-3621
35,M,2,1674,95816
25,F,6,1675,97116
18,M,4,1676,91301
18,M,14,1677,97123
18,F,17,1678,97070
25,M,12,1679,98052
25,M,20,1680,95380
18,M,4,1681,78705
25,M,2,1682,98102
25,F,7,1683,98109
18,M,3,1684,85226
35,M,12,1685,95833
35,M,12,1686,94062
25,M,3,1687,85013
18,F,4,1688,34243
35,M,5,1689,98465
35,M,16,1690,98029
25,F,17,1691,85301
35,M,20,1692,97333
25,M,12,1693,98684
25,M,12,1694,98116
25,M,1,1695,97206
35,M,7,1696,95765
18,F,4,1697,98052
35,M,2,1698,97214
25,F,19,1699,98102
25,M,20,1700,98119
25,F,4,1701,97233
18,M,10,1702,97303
18,M,15,1703,77047
25,M,4,1704,98926
18,F,4,1705,85033
25,M,20,1706,19134
50,M,1,1707,95070
25,M,0,1708,64106
25,M,0,1709,73147
18,M,0,1710,94530
18,F,4,1711,30134
25,M,0,1712,73003
25,M,0,1713,47421
25,M,17,1714,43212
25,M,16,1715,53406
25,M,0,1716,43229
50,F,6,1717,30307
18,M,4,1718,43235
18,M,16,1719,60523
18,M,4,1720,94720
18,M,19,1721,70043
35,M,0,1722,72058
35,M,17,1723,60103
18,M,4,1724,00961
18,M,19,1725,67218
25,M,2,1726,60160
35,M,16,1727,50317
18,M,4,1728,11710-1641
25,M,7,1729,53715
18,F,4,1730,60137
18,F,0,1731,91601
18,M,4,1732,13655
18,M,14,1733,43725
45,M,17,1734,94602
18,M,20,1735,30605
56,M,8,1736,00606
35,M,20,1737,46614
35,M,16,1738,30034
56,M,16,1739,77079
56,M,1,1740,96153
35,M,7,1741,91107
25,M,15,1742,08109
35,M,17,1743,77566
35,M,12,1744,50325
45,M,0,1745,94114
25,M,4,1746,33157
25,M,0,1747,90638
50,M,1,1748,04240
25,M,2,1749,10040
50,M,5,1750,10128
35,M,20,1751,77024
25,M,3,1752,96813
35,M,6,1753,90803
18,M,19,1754,27028
18,F,4,1755,77005
25,F,1,1756,75149
25,M,4,1757,75206
25,F,0,1758,33067-1400
25,M,16,1759,22112
25,F,3,1760,90016
35,M,0,1761,72058
25,M,14,1762,75230
35,M,7,1763,76248
18,M,0,1764,75149
18,M,4,1765,13655
45,F,0,1766,94566
25,M,20,1767,75205
45,M,16,1768,75067
25,M,17,1769,75240
35,M,16,1770,79605
25,M,17,1771,75044
56,M,2,1772,90680
18,M,4,1773,07030
25,M,17,1774,99003
25,M,4,1775,70115
25,M,0,1776,45801
25,M,20,1777,17022
18,M,4,1778,94704
18,M,1,1779,78133
35,M,1,1780,22181
35,F,0,1781,08009
45,M,0,1782,23454
18,M,4,1783,10027
18,M,20,1784,18104
18,M,4,1785,04901
45,M,1,1786,85721
18,M,8,1787,90210
45,M,2,1788,19104
1,M,10,1789,19116
25,M,0,1790,19152
18,M,4,1791,19146
25,F,2,1792,53523
25,M,4,1793,20008
25,M,11,1794,20878
18,M,17,1795,20724
50,M,11,1796,20852
35,M,7,1797,52003
45,M,11,1798,22204
35,M,11,1799,70118
18,M,4,1800,70118
25,F,6,1801,54729
18,M,4,1802,22903
25,M,2,1803,50021
25,M,7,1804,22314
18,M,4,1805,22401
18,M,4,1806,22032
18,M,17,1807,20742
18,F,4,1808,22031
25,F,14,1809,12189
50,M,13,1810,90210
56,M,2,1811,08825
25,F,12,1812,48103
35,F,6,1813,90035
50,M,7,1814,10014
1,M,1,1815,30707
35,F,9,1816,56007
35,M,1,1817,53706
1,M,8,1818,02254
35,F,12,1819,45249
25,M,20,1820,50265
25,M,20,1821,43315
25,F,0,1822,53713
35,F,1,1823,92801
18,F,4,1824,43560
25,M,7,1825,50310
45,M,11,1826,49265
25,F,1,1827,07721
18,M,4,1828,07030
25,M,16,1829,07302
18,M,4,1830,12180
18,M,4,1831,53190
18,F,4,1832,14433
18,M,17,1833,07030
35,M,5,1834,10990
25,M,19,1835,11501
25,M,0,1836,10016
25,M,2,1837,08817
35,M,7,1838,10011
18,M,4,1839,07940
25,M,12,1840,11217
18,M,0,1841,95037
18,M,4,1842,53190
25,M,12,1843,10014
18,F,4,1844,53711
25,M,2,1845,10002
45,M,12,1846,95051
18,M,4,1847,60047
35,M,5,1848,10011
35,M,7,1849,11747
18,M,5,1850,12582
25,M,19,1851,59602
25,M,12,1852,10036
50,M,0,1853,90803
25,M,0,1854,92346
18,M,4,1855,93004
56,M,7,1856,92065
1,M,10,1857,92106
18,F,4,1858,59715
25,F,4,1859,66049
56,M,16,1860,94591
50,M,16,1861,92129
50,M,14,1862,95129
18,M,4,1863,90048
35,M,7,1864,94306
18,F,1,1865,94606
25,M,7,1866,94043
50,M,7,1867,95008
50,M,11,1868,92346
45,M,14,1869,95148
56,M,13,1870,85248
45,F,1,1871,46774
50,M,20,1872,92106
35,M,7,1873,02127
45,M,7,1874,95076
35,M,12,1875,94107
25,M,12,1876,92024
45,F,20,1877,90069
1,M,10,1878,92846
25,M,4,1879,29732
35,M,0,1880,91006
35,M,2,1881,95008
35,M,16,1882,92352
50,F,0,1883,94521
45,M,20,1884,93108
50,M,17,1885,94611
25,M,12,1886,94086
56,M,15,1887,92119
35,M,12,1888,95124
18,M,14,1889,80023
50,M,6,1890,94702
45,M,1,1891,91335
25,M,20,1892,90066
35,F,0,1893,90024
35,F,7,1894,94602
35,M,14,1895,89119
56,M,13,1896,92115
50,F,2,1897,94530
25,M,12,1898,91101
45,F,6,1899,02135
56,M,12,1900,94109
50,M,7,1901,94024
25,M,19,1902,93536
35,M,0,1903,90401
18,M,1,1904,30115
35,F,20,1905,94118
25,F,5,1906,91311
35,M,17,1907,94804
56,M,13,1908,95129
18,M,4,1909,89146
1,M,10,1910,94707
18,F,4,1911,92805
25,M,4,1912,91325
25,M,17,1913,95126
35,F,14,1914,95051
50,M,13,1915,01938
45,M,7,1916,90405
18,M,10,1917,92704
45,F,6,1918,95209
1,M,0,1919,94525
35,F,7,1920,80122
56,M,12,1921,92780
25,F,7,1922,94303
35,M,7,1923,90026
56,F,6,1924,90630
50,M,7,1925,92886
1,F,0,1926,95404
35,M,7,1927,94806
1,M,10,1928,94501
1,F,10,1929,91107
25,M,15,1930,94550
25,M,2,1931,94114
25,M,7,1932,94114
18,M,19,1933,94703
25,M,17,1934,95014
1,M,10,1935,90405
35,M,0,1936,90026
25,M,11,1937,92335
25,F,2,1938,91351
35,F,2,1939,94930
25,M,12,1940,95158
35,M,17,1941,94550
35,M,5,1942,04901
18,M,4,1943,91501
18,F,4,1944,93107
25,M,20,1945,92866
25,M,14,1946,94110
25,M,7,1947,94041
1,M,10,1948,93111
18,M,17,1949,92595
25,M,12,1950,49024
18,F,4,1951,90630
35,M,1,1952,91030
25,F,2,1953,94566
25,M,16,1954,91402
1,M,19,1955,03109
35,M,0,1956,44280
18,F,4,1957,23185
25,F,1,1958,17055
50,F,13,1959,53092
45,M,7,1960,55555
50,F,3,1961,91911
18,F,1,1962,60914
50,F,9,1963,91941
25,F,6,1964,89523
56,M,17,1965,48304
25,M,20,1966,93637
50,M,7,1967,92116
25,M,11,1968,85258
25,F,3,1969,92116
50,M,13,1970,89052
25,F,14,1971,80230
45,M,17,1972,92111
25,M,1,1973,22903
35,M,17,1974,12159
18,M,4,1975,97361
35,M,5,1976,58703
56,M,6,1977,02726
1,M,10,1978,43357
56,M,17,1979,49506
35,M,7,1980,06460
56,M,1,1981,80303
1,M,10,1982,80540
25,M,14,1983,92109
18,M,10,1984,92130
45,M,12,1985,92122
50,M,13,1986,91977
25,M,17,1987,62629
25,F,1,1988,85224
50,M,6,1989,02090
25,M,7,1990,85257
25,M,20,1991,48309
18,M,4,1992,85259
35,M,17,1993,99508
35,M,2,1994,89012
25,M,1,1995,85364
35,M,0,1996,85621
25,M,0,1997,84108
50,F,9,1998,24018
35,F,3,1999,02113
18,M,4,2000,44685
50,M,1,2001,48197
56,F,13,2002,02136-1522
1,M,10,2003,80014
45,M,19,2004,53572
18,M,4,2005,58601
35,M,0,2006,66048
50,M,16,2007,80442
25,M,3,2008,48220
35,F,7,2009,60625
18,M,4,2010,81520
35,F,3,2011,01545
25,M,4,2012,49456
45,M,0,2013,60543
18,M,4,2014,53233
18,M,4,2015,01003
56,F,2,2016,20783
25,M,17,2017,35808
35,M,16,2018,46214
50,M,1,2019,27705
25,M,7,2020,45011
25,M,0,2021,61364
25,M,7,2022,60137
18,M,4,2023,56001
1,M,19,2024,06614
56,M,13,2025,03440
50,M,16,2026,49277
25,F,9,2027,48021
45,M,6,2028,44131
25,F,12,2029,10011
25,M,4,2030,77345
35,M,20,2031,60640
50,M,14,2032,44614
45,F,20,2033,91436
45,F,2,2034,01851
18,F,0,2035,45212
25,F,14,2036,90046
56,M,14,2037,02468
45,F,1,2038,33301
50,M,16,2039,60060
25,F,7,2040,02494
25,F,20,2041,24015
1,M,10,2042,79358
25,M,14,2043,37931
45,F,0,2044,49408
1,F,0,2045,24179
35,M,1,2046,91711
1,M,10,2047,06437
50,M,6,2048,49456
50,F,0,2049,13210
35,F,3,2050,99504
35,M,7,2051,93906
1,M,10,2052,46033
45,M,11,2053,06416
25,M,12,2054,03110
50,M,11,2055,49008
25,M,4,2056,56301
35,M,1,2057,49417
56,F,1,2058,06437
35,M,0,2059,44130
1,M,1,2060,48304
56,M,1,2061,44107
18,M,4,2062,44646
25,M,4,2063,43138
35,M,1,2064,01020
25,M,6,2065,46807
25,F,6,2066,53202
50,M,16,2067,06430
35,F,12,2068,43528
56,M,15,2069,79068
35,F,6,2070,13210
45,M,7,2071,01605
50,F,12,2072,21133
18,F,4,2073,13148
18,M,4,2074,48197
25,F,4,2075,13210
18,M,4,2076,13165
18,M,0,2077,55112
18,M,4,2078,13323
1,M,10,2079,45241
25,M,11,2080,37931
18,M,17,2081,49445
1,M,19,2082,48323
18,M,4,2083,64920
18,M,4,2084,23186
18,M,0,2085,06360
35,M,14,2086,48328
25,M,0,2087,37923-3112
50,M,7,2088,60618
35,M,17,2089,17601
35,M,17,2090,48313
35,F,20,2091,48044
56,M,1,2092,49006
18,M,0,2093,48322
35,M,2,2094,60061
56,M,13,2095,58504
25,F,17,2096,33990
18,M,5,2097,48504
35,M,20,2098,48067
18,F,0,2099,48823
25,F,0,2100,24017
25,M,16,2101,48309
25,M,11,2102,48825
35,M,12,2103,03062
45,M,15,2104,60035
25,M,1,2105,24060
18,F,20,2106,495321
25,M,1,2107,24060
1,M,10,2108,60462
25,M,16,2109,13090
50,M,11,2110,46802
56,M,13,2111,32806
45,F,12,2112,23116
25,M,6,2113,04456
18,M,18,2114,21740
35,M,17,2115,01519
18,M,4,2116,49546
56,M,13,2117,49307
25,M,14,2118,02148
35,M,4,2119,10036
1,M,0,2120,02780
56,M,13,2121,02356
35,M,12,2122,61614
35,F,0,2123,13064
25,M,0,2124,12306
35,M,3,2125,46033
56,M,14,2126,02632
18,M,4,2127,12309
45,F,1,2128,46737
25,M,5,2129,04103
45,M,0,2130,03060
25,M,0,2131,01701
56,M,14,2132,02632
1,F,10,2133,01607
18,M,10,2134,02780
50,M,1,2135,01778
35,M,18,2136,13027
1,F,10,2137,00681
18,F,4,2138,88119
50,F,3,2139,33615
45,M,14,2140,46804
50,F,16,2141,48706
45,F,14,2142,46804
18,M,4,2143,32607
18,M,0,2144,46517
18,M,10,2145,32750
18,M,2,2146,96002
18,F,0,2147,60641
18,F,0,2148,81301
25,M,0,2149,60089
18,F,4,2150,22904
56,M,13,2151,33316
18,M,4,2152,22807
18,M,16,2153,97405
25,M,12,2154,68508
1,F,10,2155,50246
18,M,19,2156,55912
18,F,3,2157,45244
25,M,12,2158,60618
50,F,14,2159,60618
18,F,19,2160,46556
35,F,2,2161,95521
1,F,10,2162,35810
18,M,0,2163,87122
35,M,0,2164,95826
25,M,7,2165,32836
1,M,10,2166,99203
25,F,6,2167,95833
1,M,10,2168,60202
1,M,0,2169,95451
50,F,16,2170,99114
35,M,0,2171,48103
18,M,20,2172,60641
50,M,13,2173,87502
50,M,12,2174,87505
25,M,4,2175,99217
1,M,19,2176,73505
35,F,20,2177,95451
45,M,14,2178,85251
25,F,0,2179,28304
25,M,12,2180,27713-9225
25,M,0,2181,45245
25,F,4,2182,60443
56,F,1,2183,11795
18,M,4,2184,45403
45,M,17,2185,27502
18,M,5,2186,41018
45,M,16,2187,60126
18,F,19,2188,60641
1,M,10,2189,60148
25,F,15,2190,27603
18,M,4,2191,45231
25,F,0,2192,27713
1,M,10,2193,41011
25,M,17,2194,45233
1,M,10,2195,60148
25,M,12,2196,45140
25,F,1,2197,27515
35,F,9,2198,46815
1,M,10,2199,60613
35,M,1,2200,60016
56,M,20,2201,46804
1,F,10,2202,11743
45,M,12,2203,53718
56,M,3,2204,94941
25,F,7,2205,10016
45,M,7,2206,11201
18,M,4,2207,07508
25,M,0,2208,10006
35,M,7,2209,10011
45,M,17,2210,88005-4313
45,M,6,2211,01950
18,M,4,2212,80521
25,F,0,2213,60622
25,F,1,2214,46807
25,F,0,2215,93940
25,F,20,2216,60612
1,M,10,2217,44906
35,M,17,2218,64153
25,M,6,2219,60060
50,F,3,2220,95451-9554
56,M,17,2221,94931
45,F,1,2222,13088
25,M,2,2223,60123
25,M,12,2224,60025
25,M,5,2225,96815
25,F,7,2226,27514
50,M,14,2227,60016
25,M,12,2228,60025
45,M,0,2229,61821
45,F,1,2230,60302
50,M,11,2231,85726
25,M,14,2232,60061
35,F,3,2233,60187
56,M,1,2234,85718
1,M,10,2235,46324
1,M,10,2236,96782
35,F,6,2237,14905
25,F,4,2238,32607
18,M,10,2239,60148
45,M,12,2240,64117
45,M,5,2241,60647
18,M,4,2242,60115
45,M,2,2243,86701
1,M,10,2244,60565
1,M,10,2245,60007
25,M,0,2246,60622
45,M,2,2247,60613
35,F,12,2248,46755
25,M,5,2249,60466
18,M,19,2250,60010
35,M,14,2251,60626
18,F,1,2252,01562
50,F,0,2253,46815
35,M,5,2254,33317
35,F,6,2255,44303
45,F,15,2256,59840
18,F,4,2257,59715
18,F,4,2258,10033
56,F,16,2259,70503
25,F,20,2260,46835
25,M,5,2261,33025
45,M,17,2262,48116
25,M,6,2263,70508
45,F,7,2264,37877
56,M,13,2265,60506
50,F,2,2266,48118
56,F,13,2267,37774
35,F,1,2268,46774
45,F,0,2269,11217
18,M,1,2270,14620
50,M,14,2271,13210
25,M,0,2272,71731
25,M,6,2273,23235
18,M,2,2274,31401
56,M,7,2275,39211
56,M,13,2276,44143
45,F,9,2277,13035
50,M,17,2278,01536
50,M,7,2279,08816
56,M,6,2280,74105
45,M,11,2281,48104
50,M,2,2282,32117
35,M,18,2283,44708
25,M,20,2284,90024
1,F,10,2285,13090
35,M,17,2286,82604
56,M,0,2287,06082
1,M,10,2288,13066
50,F,1,2289,52002
25,M,0,2290,61021
45,M,1,2291,13214
50,M,15,2292,13039
56,F,3,2293,48130
56,M,13,2294,48108
45,M,11,2295,72316
25,F,6,2296,22923
56,M,13,2297,52003
35,M,17,2298,77584
18,F,10,2299,13090
56,M,13,2300,49423
25,F,12,2301,02478
50,M,12,2302,48104
50,M,17,2303,08055
45,M,12,2304,94103
50,M,20,2305,48104
18,F,4,2306,02138
25,M,17,2307,02140
45,F,16,2308,48103
45,F,0,2309,08901
45,M,12,2310,48130
25,F,4,2311,22902
45,M,0,2312,13131
50,F,6,2313,48103-4711
25,F,1,2314,13210
56,M,7,2315,48114
35,M,0,2316,13207
45,F,9,2317,57108
56,M,7,2318,48114
35,M,7,2319,48104
50,F,1,2320,06043
25,M,7,2321,30115
56,F,13,2322,48105
35,M,3,2323,13088
35,M,17,2324,50321
18,F,4,2325,27708
18,M,4,2326,01040
18,M,10,2327,48169
56,M,7,2328,13212
56,F,15,2329,97367
45,M,7,2330,48103
56,M,1,2331,48104
56,M,14,2332,01545
50,M,6,2333,13035
56,F,7,2334,01562
50,M,17,2335,48197
35,M,18,2336,13146
35,M,17,2337,49424
45,M,17,2338,13152
56,F,3,2339,52003
35,M,2,2340,48104
56,M,1,2341,13210
35,M,3,2342,48107
45,F,1,2343,01604
25,M,12,2344,02139
35,M,16,2345,98031
1,F,10,2346,48105
35,M,1,2347,48116
50,M,12,2348,06082
25,M,8,2349,50309
18,M,4,2350,44312
25,F,0,2351,11106
50,M,13,2352,41076
35,F,9,2353,61270
35,M,11,2354,94306
45,F,9,2355,13203
50,F,16,2356,13207
35,F,14,2357,13316
56,F,6,2358,06074
56,M,13,2359,13685
50,M,6,2360,13210
56,M,7,2361,49423
25,M,14,2362,94110
50,M,14,2363,95823
56,F,9,2364,13078
50,M,7,2365,13203
45,F,16,2366,01532
25,F,9,2367,49424
56,F,13,2368,13057
35,M,14,2369,06040
50,M,1,2370,13215
35,F,7,2371,06082
45,F,7,2372,01602
45,M,7,2373,94109
25,M,14,2374,94404
50,F,7,2375,13027
25,M,1,2376,13210
35,M,0,2377,06108
25,M,3,2378,75150
18,M,18,2379,13045
25,M,4,2380,22903
35,F,9,2381,13066
50,M,13,2382,59715
25,F,14,2383,95125
35,M,17,2384,62034
45,F,2,2385,01545
25,F,0,2386,06040
25,M,17,2387,32224
56,M,5,2388,06082
25,M,16,2389,37922
25,F,6,2390,33076
50,M,18,2391,13126
56,F,3,2392,06040
56,M,13,2393,13123
35,M,6,2394,37923
35,M,7,2395,08021
18,F,0,2396,22102
35,F,11,2397,43201
25,M,0,2398,98122
35,M,17,2399,11355
25,F,16,2400,95687
25,M,4,2401,22901
45,M,17,2402,32024
18,M,4,2403,37743
18,M,7,2404,64055
50,M,8,2405,78065
56,F,12,2406,01520
35,M,16,2407,11358
45,F,1,2408,01609
35,F,9,2409,06074
